status,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,airline.name,temperature_2m,precipitation,rain,snowfall,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m,pressure_msl,surface_pressure,relative_humidity_2m,wind_direction_10m
active,80.0,2023-12-23 06:10:00,2023-12-23 07:30:00,2023-12-23 07:30:00,air china ltd,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,80.0,2023-12-23 06:10:00,2023-12-23 07:30:00,2023-12-23 07:30:00,air canada,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,17.0,2023-12-23 06:40:00,2023-12-23 06:52:00,2023-12-23 06:57:00,air china ltd,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,17.0,2023-12-23 06:40:00,2023-12-23 06:52:00,2023-12-23 06:57:00,air canada,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,30.0,2023-12-23 06:45:00,2023-12-23 06:45:00,2023-12-23 07:14:00,korean air,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,30.0,2023-12-23 06:45:00,2023-12-23 06:45:00,2023-12-23 07:14:00,westjet,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,30.0,2023-12-23 06:45:00,2023-12-23 06:45:00,2023-12-23 07:14:00,delta air lines,4.2,0.0,0.0,0.0,0,6,16.5,31.7,1020.4,1011.3,88,286
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,sa avianca,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,aer lingus,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,lufthansa,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,austrian,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,tap air portugal,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,27.0,2023-12-23 07:00:00,2023-12-23 07:00:00,2023-12-23 07:27:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,38.0,2023-12-23 07:00:00,2023-12-23 07:11:00,2023-12-23 07:37:00,air france,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,38.0,2023-12-23 07:00:00,2023-12-23 07:11:00,2023-12-23 07:37:00,klm,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,38.0,2023-12-23 07:00:00,2023-12-23 07:11:00,2023-12-23 07:37:00,virgin atlantic,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,38.0,2023-12-23 07:00:00,2023-12-23 07:11:00,2023-12-23 07:37:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,38.0,2023-12-23 07:00:00,2023-12-23 07:11:00,2023-12-23 07:37:00,delta air lines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,29.0,2023-12-23 07:00:00,2023-12-23 07:38:00,2023-12-23 07:28:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,29.0,2023-12-23 07:00:00,2023-12-23 07:38:00,2023-12-23 07:28:00,sa avianca,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,29.0,2023-12-23 07:00:00,2023-12-23 07:38:00,2023-12-23 07:28:00,ana,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,29.0,2023-12-23 07:00:00,2023-12-23 07:38:00,2023-12-23 07:28:00,air new zealand,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,29.0,2023-12-23 07:00:00,2023-12-23 07:38:00,2023-12-23 07:28:00,united airlines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,21.0,2023-12-23 07:00:00,2023-12-23 07:20:00,2023-12-23 07:21:00,qantas,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,21.0,2023-12-23 07:00:00,2023-12-23 07:20:00,2023-12-23 07:21:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,13.0,2023-12-23 07:00:00,2023-12-23 06:55:00,2023-12-23 07:13:00,latam airlines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,13.0,2023-12-23 07:00:00,2023-12-23 06:55:00,2023-12-23 07:13:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,13.0,2023-12-23 07:00:00,2023-12-23 06:55:00,2023-12-23 07:13:00,aeromexico,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:01:00,2023-12-23 07:01:00,2023-12-23 07:39:00,alphasky,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:01:00,2023-12-23 07:01:00,2023-12-23 07:39:00,british airways,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:01:00,2023-12-23 07:01:00,2023-12-23 07:39:00,iberia,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:01:00,2023-12-23 07:01:00,2023-12-23 07:39:00,qatar airways,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:01:00,2023-12-23 07:01:00,2023-12-23 07:39:00,american airlines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:20:00,2023-12-23 08:15:00,2023-12-23 07:58:00,air transat,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,39.0,2023-12-23 07:20:00,2023-12-23 08:15:00,2023-12-23 07:58:00,porter,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,23.0,2023-12-23 07:30:00,2023-12-23 07:22:00,2023-12-23 07:52:00,aeromexico,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,23.0,2023-12-23 07:30:00,2023-12-23 07:22:00,2023-12-23 07:52:00,delta air lines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,23.0,2023-12-23 07:30:00,2023-12-23 07:22:00,2023-12-23 07:52:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,36.0,2023-12-23 07:30:00,2023-12-23 07:37:00,2023-12-23 08:06:00,lynx air,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,11.0,2023-12-23 07:40:00,2023-12-23 07:40:00,2023-12-23 07:51:00,porter,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,12.0,2023-12-23 07:45:00,2023-12-23 07:45:00,2023-12-23 07:56:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,35.0,2023-12-23 07:45:00,2023-12-23 08:20:00,2023-12-23 08:20:00,pacific coastal airlines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,32.0,2023-12-23 07:55:00,2023-12-23 08:12:00,2023-12-23 08:26:00,air china ltd,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,32.0,2023-12-23 07:55:00,2023-12-23 08:12:00,2023-12-23 08:26:00,virgin australia,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,32.0,2023-12-23 07:55:00,2023-12-23 08:12:00,2023-12-23 08:26:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,aeromexico,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,delta air lines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,emirates,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,korean air,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,klm,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,latam airlines,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,qantas,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,34.0,2023-12-23 07:55:00,2023-12-23 07:58:00,2023-12-23 08:29:00,westjet,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,17.0,2023-12-23 07:55:00,2023-12-23 08:07:00,2023-12-23 08:11:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,30.0,2023-12-23 07:55:00,2023-12-23 08:05:00,2023-12-23 08:25:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,18.0,2023-12-23 07:55:00,2023-12-23 08:05:00,2023-12-23 08:13:00,air canada,3.3,0.0,0.0,0.0,0,17,9.3,26.3,1021.5,1012.3,90,298
active,19.0,2023-12-23 08:00:00,2023-12-23 08:19:00,2023-12-23 08:19:00,sunwing,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,40.0,2023-12-23 08:00:00,2023-12-23 08:17:00,2023-12-23 08:40:00,sunwing,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,60.0,2023-12-23 08:00:00,2023-12-23 09:00:00,2023-12-23 09:00:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
unknown,0.0,2023-12-23 08:00:00,2023-12-23 08:00:00,2023-12-23 08:00:00,empty,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,26.0,2023-12-23 08:10:00,2023-12-23 08:05:00,2023-12-23 08:36:00,virgin australia,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,26.0,2023-12-23 08:10:00,2023-12-23 08:05:00,2023-12-23 08:36:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:10:00,2023-12-23 08:17:00,2023-12-23 08:44:00,air china ltd,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:10:00,2023-12-23 08:17:00,2023-12-23 08:44:00,asiana airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:10:00,2023-12-23 08:17:00,2023-12-23 08:44:00,virgin australia,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:10:00,2023-12-23 08:17:00,2023-12-23 08:44:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,24.0,2023-12-23 08:10:00,2023-12-23 08:20:00,2023-12-23 08:34:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,54.0,2023-12-23 08:10:00,2023-12-23 08:55:00,2023-12-23 09:03:00,air china ltd,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,54.0,2023-12-23 08:10:00,2023-12-23 08:55:00,2023-12-23 09:03:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,54.0,2023-12-23 08:10:00,2023-12-23 08:55:00,2023-12-23 09:03:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,75.0,2023-12-23 08:10:00,2023-12-23 09:25:00,2023-12-23 09:25:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,75.0,2023-12-23 08:10:00,2023-12-23 09:25:00,2023-12-23 09:25:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,20.0,2023-12-23 08:10:00,2023-12-23 08:07:00,2023-12-23 08:30:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,39.0,2023-12-23 08:10:00,2023-12-23 08:28:00,2023-12-23 08:49:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,18.0,2023-12-23 08:10:00,2023-12-23 08:22:00,2023-12-23 08:27:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,43.0,2023-12-23 08:15:00,2023-12-23 08:27:00,2023-12-23 08:57:00,sa avianca,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,43.0,2023-12-23 08:15:00,2023-12-23 08:27:00,2023-12-23 08:57:00,air new zealand,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,43.0,2023-12-23 08:15:00,2023-12-23 08:27:00,2023-12-23 08:57:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,43.0,2023-12-23 08:15:00,2023-12-23 08:27:00,2023-12-23 08:57:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,37.0,2023-12-23 08:15:00,2023-12-23 08:30:00,2023-12-23 08:52:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,37.0,2023-12-23 08:15:00,2023-12-23 08:30:00,2023-12-23 08:52:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,45.0,2023-12-23 08:15:00,2023-12-23 09:00:00,2023-12-23 09:00:00,lynx air,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,51.0,2023-12-23 08:15:00,2023-12-23 09:00:00,2023-12-23 09:05:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,22.0,2023-12-23 08:15:00,2023-12-23 08:14:00,2023-12-23 08:37:00,aeromexico,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,22.0,2023-12-23 08:15:00,2023-12-23 08:14:00,2023-12-23 08:37:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,49.0,2023-12-23 08:20:00,2023-12-23 08:22:00,2023-12-23 09:08:00,sa avianca,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,49.0,2023-12-23 08:20:00,2023-12-23 08:22:00,2023-12-23 09:08:00,air new zealand,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,49.0,2023-12-23 08:20:00,2023-12-23 08:22:00,2023-12-23 09:08:00,singapore airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,49.0,2023-12-23 08:20:00,2023-12-23 08:22:00,2023-12-23 09:08:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,49.0,2023-12-23 08:20:00,2023-12-23 08:22:00,2023-12-23 09:08:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:20:00,2023-12-23 08:20:00,2023-12-23 08:55:00,air new zealand,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,35.0,2023-12-23 08:20:00,2023-12-23 08:20:00,2023-12-23 08:55:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,23.0,2023-12-23 08:20:00,2023-12-23 08:17:00,2023-12-23 08:42:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,16.0,2023-12-23 08:25:00,2023-12-23 08:31:00,2023-12-23 08:41:00,aeromexico,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,16.0,2023-12-23 08:25:00,2023-12-23 08:31:00,2023-12-23 08:41:00,china airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,16.0,2023-12-23 08:25:00,2023-12-23 08:31:00,2023-12-23 08:41:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,107.0,2023-12-23 08:30:00,2023-12-23 10:17:00,2023-12-23 10:17:00,air china ltd,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,107.0,2023-12-23 08:30:00,2023-12-23 10:17:00,2023-12-23 10:17:00,virgin australia,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,107.0,2023-12-23 08:30:00,2023-12-23 10:17:00,2023-12-23 10:17:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,37.0,2023-12-23 08:30:00,2023-12-23 09:05:00,2023-12-23 09:07:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,37.0,2023-12-23 08:30:00,2023-12-23 09:05:00,2023-12-23 09:07:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,47.0,2023-12-23 08:30:00,2023-12-23 08:39:00,2023-12-23 09:17:00,virgin australia,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,47.0,2023-12-23 08:30:00,2023-12-23 08:39:00,2023-12-23 09:17:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,40.0,2023-12-23 08:35:00,2023-12-23 08:35:00,2023-12-23 09:14:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,40.0,2023-12-23 08:35:00,2023-12-23 08:35:00,2023-12-23 09:14:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,4.0,2023-12-23 08:35:00,2023-12-23 08:47:00,2023-12-23 08:38:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,20.0,2023-12-23 08:45:00,2023-12-23 08:57:00,2023-12-23 09:04:00,air china ltd,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,20.0,2023-12-23 08:45:00,2023-12-23 08:57:00,2023-12-23 09:04:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,aeromexico,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,korean air,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,klm,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,virgin atlantic,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:10:00,delta air lines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
unknown,0.0,2023-12-23 08:45:00,2023-12-23 08:45:00,2023-12-23 08:45:00,empty,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:09:00,united airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,25.0,2023-12-23 08:45:00,2023-12-23 09:10:00,2023-12-23 09:09:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,37.0,2023-12-23 08:50:00,2023-12-23 09:27:00,2023-12-23 09:27:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
cancelled,0.0,2023-12-23 08:55:00,2023-12-23 08:55:00,2023-12-23 08:55:00,pacific coastal airlines,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,0.0,2023-12-23 08:55:00,2023-12-23 08:54:00,2023-12-23 08:55:00,westjet,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,0.0,2023-12-23 08:55:00,2023-12-23 08:55:00,2023-12-23 08:55:00,empty,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,29.0,2023-12-23 08:55:00,2023-12-23 08:58:00,2023-12-23 09:23:00,virgin australia,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,29.0,2023-12-23 08:55:00,2023-12-23 08:58:00,2023-12-23 09:23:00,air canada,1.8,0.0,0.0,0.0,1,39,7.5,15.1,1022.4,1013.2,94,325
active,11.0,2023-12-23 09:00:00,2023-12-23 09:11:00,2023-12-23 09:11:00,lufthansa,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,11.0,2023-12-23 09:00:00,2023-12-23 09:11:00,2023-12-23 09:11:00,austrian,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,11.0,2023-12-23 09:00:00,2023-12-23 09:11:00,2023-12-23 09:11:00,virgin australia,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,11.0,2023-12-23 09:00:00,2023-12-23 09:11:00,2023-12-23 09:11:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,21.0,2023-12-23 09:00:00,2023-12-23 09:21:00,2023-12-23 09:21:00,westjet,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,0.0,2023-12-23 09:00:00,2023-12-23 09:00:00,2023-12-23 09:00:00,empty,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,6.0,2023-12-23 09:05:00,2023-12-23 09:05:00,2023-12-23 09:10:00,pacific coastal airlines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,5.0,2023-12-23 09:05:00,2023-12-23 09:10:00,2023-12-23 09:10:00,air china ltd,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,5.0,2023-12-23 09:05:00,2023-12-23 09:10:00,2023-12-23 09:10:00,virgin australia,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,5.0,2023-12-23 09:05:00,2023-12-23 09:10:00,2023-12-23 09:10:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,1.0,2023-12-23 09:05:00,2023-12-23 09:06:00,2023-12-23 09:06:00,delta air lines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,1.0,2023-12-23 09:05:00,2023-12-23 09:06:00,2023-12-23 09:06:00,westjet,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,6.0,2023-12-23 09:10:00,2023-12-23 09:10:00,2023-12-23 09:15:00,pacific coastal airlines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,53.0,2023-12-23 09:10:00,2023-12-23 09:20:00,2023-12-23 10:02:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,45.0,2023-12-23 09:10:00,2023-12-23 09:14:00,2023-12-23 09:55:00,united airlines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,45.0,2023-12-23 09:10:00,2023-12-23 09:14:00,2023-12-23 09:55:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,43.0,2023-12-23 09:15:00,2023-12-23 09:06:00,2023-12-23 09:57:00,westjet,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,46.0,2023-12-23 09:15:00,2023-12-23 09:19:00,2023-12-23 10:01:00,united airlines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,46.0,2023-12-23 09:15:00,2023-12-23 09:19:00,2023-12-23 10:01:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,4.0,2023-12-23 09:15:00,2023-12-23 09:15:00,2023-12-23 09:19:00,aeromexico,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,4.0,2023-12-23 09:15:00,2023-12-23 09:15:00,2023-12-23 09:19:00,delta air lines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,4.0,2023-12-23 09:15:00,2023-12-23 09:15:00,2023-12-23 09:19:00,westjet,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,0.0,2023-12-23 09:20:00,2023-12-23 09:20:00,2023-12-23 09:20:00,pacific coastal airlines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,20.0,2023-12-23 09:20:00,2023-12-23 09:32:00,2023-12-23 09:39:00,air canada,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,39.0,2023-12-23 09:25:00,2023-12-23 09:27:00,2023-12-23 10:04:00,delta air lines,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,39.0,2023-12-23 09:25:00,2023-12-23 09:27:00,2023-12-23 10:04:00,westjet,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
active,9.0,2023-12-23 09:30:00,2023-12-23 09:30:00,2023-12-23 09:39:00,air north,2.8,0.0,0.0,0.0,1,25,2.6,10.8,1023.0,1013.8,90,34
